Borough,Stop Name,Daytime Routes,Entrance Type,Entry Allowed,Entrance Latitude,Entrance Longitude
B,Atlantic Av-Barclays Ctr,2 3 4 5 B D N Q R,Stair,YES,40.683905,-73.978879
B,Atlantic Av-Barclays Ctr,2 3 4 5 B D N Q R,Elevator,YES,40.683805,-73.978487
B,Atlantic Av-Barclays Ctr,2 3 4 5 B D N Q R,Stair,YES,40.683928,-73.978412
B,Union St,R,Stair,YES,40.6771544,-73.9834296
B,Union St,R,Stair,YES,40.6772958,-73.9833364
B,Union St,R,Stair,YES,40.677001,-73.983133
B,Union St,R,Stair,YES,40.677171,-73.98302
B,4 Av-9 St,F G R,Stair,YES,40.670538,-73.988778
B,4 Av-9 St,F G R,Stair,YES,40.6704052,-73.9884866
B,Prospect Av,R,Stair,YES,40.6652787,-73.9932544
B,Prospect Av,R,Stair,YES,40.6650684,-73.9930473
B,Prospect Av,R,Stair,YES,40.665299,-73.992729
B,25 St,R,Stair,YES,40.6605007,-73.998224
B,25 St,R,Stair,YES,40.660323,-73.997952
B,36 St,D N R,Stair,YES,40.65449,-74.004499
B,36 St,D N R,Stair,YES,40.6546909,-74.0043071
B,36 St,D N R,Stair,YES,40.654365,-74.004113
B,45 St,R,Stair,YES,40.6494326,-74.0097327
B,45 St,R,Stair,YES,40.6495617,-74.0096026
B,45 St,R,Stair,YES,40.6492747,-74.009461
B,45 St,R,Stair,YES,40.6494028,-74.0093232
B,53 St,R,Stair,YES,40.6446672,-74.014688
B,53 St,R,Stair,YES,40.6447641,-74.0145927
B,53 St,R,Stair,YES,40.6445032,-74.0144244
B,53 St,R,Stair,YES,40.644601,-74.014309
B,53 St,R,Stair,YES,40.6456266,-74.01369
B,59 St,N R,Stair,YES,40.6406896,-74.0188637
B,59 St,N R,Stair,YES,40.640491,-74.0185665
B,59 St,N R,Stair,YES,40.6416248,-74.0178508
B,59 St,N R,Elevator,YES,40.6417413,-74.0177502
B,59 St,N R,Stair,YES,40.6414668,-74.0175533
B,59 St,N R,Stair,YES,40.6415691,-74.017435
B,Bay Ridge Av,R,Stair,YES,40.634827,-74.02358
B,Bay Ridge Av,R,Stair,YES,40.634768,-74.023339
B,Bay Ridge Av,R,Stair,YES,40.635484,-74.0233079
B,77 St,R,Stair,YES,40.6295183,-74.025749
B,77 St,R,Stair,YES,40.6294674,-74.0255076
B,86 St,R,Stair,YES,40.6226535,-74.0285564
B,86 St,R,Stair,YES,40.622583,-74.028315
B,86 St,R,Stair,YES,40.623498,-74.028204
B,86 St,R,Elevator,YES,40.6225859,-74.0283617
B,86 St,R,Stair,YES,40.6224943,-74.0286163
B,Bay Ridge-95 St,R,Stair,YES,40.616021,-74.031383
B,Bay Ridge-95 St,R,Stair,YES,40.6162027,-74.031236
B,Bay Ridge-95 St,R,Easement - Street,YES,40.6159342,-74.0308333
B,Bay Ridge-95 St,R,Stair,YES,40.617604,-74.0306828
B,Bay Ridge-95 St,R,Stair,YES,40.6173787,-74.0304053
Q,21 St-Queensbridge,M,Escalator,YES,40.7541656,-73.9425499
Q,21 St-Queensbridge,M,Elevator,YES,40.7543246,-73.9423416
Q,21 St-Queensbridge,M,Stair,YES,40.7540129,-73.9422248
Q,21 St-Queensbridge,M,Stair,YES,40.754262,-73.9419961
M,Roosevelt Island,M,Station House,YES,40.7590185,-73.9534576
M,Lexington Av/63 St,M Q,Easement - Street,YES,40.7649678,-73.9666793
M,Lexington Av/63 St,M Q,Stair,YES,40.7647383,-73.9665531
M,Lexington Av/63 St,M Q,Easement - Street,YES,40.764896,-73.966426
M,Lexington Av/63 St,M Q,Stair,YES,40.7641013,-73.9650414
M,Lexington Av/63 St,M Q,Elevator,YES,40.7642064,-73.9649728
M,Lexington Av/63 St,M Q,Easement - Street,YES,40.7638652,-73.964516
M,Lexington Av/63 St,M Q,Stair,YES,40.7641673,-73.9645234
M,57 St,M,Stair,YES,40.7634853,-73.9779774
M,57 St,M,Stair,YES,40.7633797,-73.9777271
M,57 St,M,Stair,YES,40.7638466,-73.977723
M,57 St,M,Stair,YES,40.764223,-73.977439
M,57 St,M,Stair,YES,40.763903,-73.977348
M,57 St,M,Stair,YES,40.7640108,-73.9772741
M,57 St,M,Stair,YES,40.7646549,-73.9771234
M,57 St,M,Stair,YES,40.7645565,-73.9768746
M,47-50 Sts-Rockefeller Ctr,B D F M,Stair,YES,40.7580251,-73.9821103
M,47-50 Sts-Rockefeller Ctr,B D F M,Stair,YES,40.7578149,-73.9817936
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7586676,-73.9816419
M,47-50 Sts-Rockefeller Ctr,B D F M,Stair,YES,40.7578802,-73.9816131
M,47-50 Sts-Rockefeller Ctr,B D F M,Stair,YES,40.7579787,-73.9815345
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7590434,-73.98132
M,47-50 Sts-Rockefeller Ctr,B D F M,Stair,YES,40.75848,-73.98114
M,47-50 Sts-Rockefeller Ctr,B D F M,Elevator,YES,40.759442,-73.981112
M,47-50 Sts-Rockefeller Ctr,B D F M,Stair,YES,40.7586206,-73.9810724
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7594551,-73.9810633
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7590201,-73.9808688
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7599252,-73.9807323
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7593732,-73.980623
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7601466,-73.9804899
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Street,YES,40.7600375,-73.9801239
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.7578742,-73.9820852
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.7583667,-73.9818694
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.7588352,-73.9807921
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.7585566,-73.9817222
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.7596484,-73.9809099
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.760109,-73.980582
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.7593998,-73.9803382
M,47-50 Sts-Rockefeller Ctr,B D F M,Easement - Passage,YES,40.7592389,-73.981182
M,42 St-Bryant Pk/5 Av,7 B D F M,Easement - Street,YES,40.7537136,-73.985193
M,42 St-Bryant Pk/5 Av,7 B D F M,Stair,YES,40.7533955,-73.9848446
M,42 St-Bryant Pk/5 Av,7 B D F M,Stair,YES,40.7535053,-73.9847341
M,42 St-Bryant Pk/5 Av,7 B D F M,Easement - Street,YES,40.7549381,-73.9846882
M,42 St-Bryant Pk/5 Av,7 B D F M,Stair,YES,40.7550511,-73.9841897
M,42 St-Bryant Pk/5 Av,7 B D F M,Stair,YES,40.7552322,-73.9840526
M,42 St-Bryant Pk/5 Av,7 B D F M,Stair,YES,40.7545962,-73.9838771
M,42 St-Bryant Pk/5 Av,7 B D F M,Stair,YES,40.7550226,-73.9837875
M,42 St-Bryant Pk/5 Av,7 B D F M,Easement - Street,YES,40.7531465,-73.9855491
M,42 St-Bryant Pk/5 Av,7 B D F M,Easement - Street,YES,40.7531005,-73.9856594
M,42 St-Bryant Pk/5 Av,7 B D F M,Elevator,YES,40.7551429,-73.9841152
M,34 St-Herald Sq,B D F M N Q R W,Easement - Street,YES,40.74875,-73.9887643
M,34 St-Herald Sq,B D F M N Q R W,Easement - Street,YES,40.7489087,-73.9886438
M,34 St-Herald Sq,B D F M N Q R W,Stair,YES,40.7498382,-73.9881986
M,34 St-Herald Sq,B D F M N Q R W,Elevator,YES,40.749625,-73.9881642
M,34 St-Herald Sq,B D F M N Q R W,Stair,YES,40.7500954,-73.9881516
M,34 St-Herald Sq,B D F M N Q R W,Stair,YES,40.75089,-73.9881058
M,34 St-Herald Sq,B D F M N Q R W,Stair,YES,40.7507006,-73.9880439
M,34 St-Herald Sq,B D F M N Q R W,Stair,YES,40.750665,-73.9873465
M,34 St-Herald Sq,B D F M N Q R W,Stair,YES,40.7502992,-73.9870932
M,34 St-Herald Sq,B D F M N Q R W,Stair,YES,40.7504148,-73.9869775
M,34 St-Herald Square,B D F M N Q R W,Easement - Passage,YES,40.748851,-73.988718
M,23 St,F M,Stair,YES,40.7429882,-73.9932331
M,23 St,F M,Stair,YES,40.7431327,-73.9931221
M,23 St,F M,Stair,YES,40.7429076,-73.9930407
M,23 St,F M,Stair,YES,40.7430566,-73.9929343
M,23 St,F M,Stair,YES,40.7427557,-73.9926758
M,23 St,F M,Stair,YES,40.7429067,-73.9925842
M,23 St,F M,Stair,YES,40.7426666,-73.9924656
M,23 St,F M,Stair,YES,40.7428161,-73.9923624
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7374199,-73.9971973
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7375639,-73.9970916
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7373646,-73.9970658
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7375147,-73.9969619
M,14 St/6 Av,1 2 3 L F M,Elevator,YES,40.7373522,-73.9965383
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7372847,-73.9964203
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7387078,-73.9961093
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.738836,-73.9960133
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7385661,-73.9957692
M,14 St/6 Av,1 2 3 L F M,Stair,YES,40.7386847,-73.9956583
M,Broadway-Lafayette St/Bleecker St,6 B D F M,Stair,YES,40.7252073,-73.9965618
M,Broadway-Lafayette St/Bleecker St,6 B D F M,Easement - Street,YES,40.7255227,-73.9963556
M,Broadway-Lafayette St/Bleecker St,6 B D F M,Stair,YES,40.7250257,-73.9957848
M,Broadway-Lafayette St/Bleecker St,6 B D F M,Stair,YES,40.7253547,-73.9956173
M,Broadway-Lafayette St/Bleecker St,6 B D F M,Stair,YES,40.7249867,-73.9956115
M,Broadway-Lafayette St/Bleecker St,6 B D F M,Elevator,YES,40.7253157,-73.9954983
M,Grand St,B D,Stair,YES,40.7183694,-73.9938821
M,Grand St,B D,Stair,YES,40.7181896,-73.9935609
M,Grand St,B D,Stair,YES,40.718155,-73.993452
M,2 Av,F,Stair,YES,40.723682,-73.9916677
M,2 Av,F,Stair,YES,40.7239689,-73.9912799
M,2 Av,F,Stair,YES,40.7227919,-73.9889701
M,2 Av,F,Stair,YES,40.7232077,-73.9888803
M,Delancey St-Essex St,F M J Z,Stair,YES,40.7183827,-73.9884421
M,Delancey St-Essex St,F M J Z,Stair,YES,40.7181166,-73.9882986
M,Delancey St-Essex St,F M J Z,Stair,YES,40.7187876,-73.9882306
M,Delancey St-Essex St,F M J Z,Stair,YES,40.7189431,-73.9878719
M,East Broadway,F,Stair,YES,40.7142366,-73.9903537
M,East Broadway,F,Stair,YES,40.7127305,-73.9902171
M,East Broadway,F,Stair,YES,40.713885,-73.9900148
M,East Broadway,F,Stair,YES,40.7144001,-73.9899
B,York St,F,Stair,YES,40.70138,-73.986655
B,Bergen St,F G,Stair,YES,40.6855861,-73.991461
B,Bergen St,F G,Stair,YES,40.6854562,-73.9911364
B,Bergen St,F G,Stair,YES,40.6867325,-73.9906886
B,Bergen St,F G,Stair,YES,40.6868716,-73.9905133
B,Bergen St,F G,Stair,YES,40.6866112,-73.9904
B,Bergen St,F G,Stair,YES,40.6867354,-73.9902909
B,Carroll St,F G,Easement - Street,YES,40.6792701,-73.9957771
B,Carroll St,F G,Stair,YES,40.6793588,-73.9952827
B,Carroll St,F G,Stair,YES,40.6811236,-73.9944306
B,Carroll St,F G,Stair,YES,40.6808116,-73.9943493
B,Carroll St,F G,Stair,YES,40.6809521,-73.994253
B,Smith-9 Sts,F G,Station House,YES,40.6746146,-73.9972884
B,4 Av-9 St,F G R,Station House,YES,40.669953,-73.989442
B,4 Av-9 St,F G R,Station House,YES,40.6700448,-73.9892527
B,4 Av-9 St,F G R,Station House,YES,40.6698741,-73.9888912
B,7 Av,F G,Stair,YES,40.6667886,-73.9818356
B,7 Av,F G,Stair,YES,40.667112,-73.981716
B,7 Av,F G,Stair,YES,40.666649,-73.981624
B,7 Av,F G,Stair,YES,40.6670215,-73.9813425
B,7 Av,F G,Stair,YES,40.665593,-73.979509
B,7 Av,F G,Stair,YES,40.665502,-73.9792962
B,7 Av,F G,Stair,YES,40.6660243,-73.9791546
B,7 Av,F G,Stair,YES,40.665835,-73.979007
B,7 Av,F G,Elevator,YES,40.6671112,-73.9815192
B,15 St-Prospect Park,F G,Stair,YES,40.6594527,-73.9799593
B,15 St-Prospect Park,F G,Stair,YES,40.6614242,-73.979806
B,15 St-Prospect Park,F G,Stair,YES,40.660198,-73.979787
B,15 St-Prospect Park,F G,Stair,YES,40.660705,-73.979522
B,15 St-Prospect Park,F G,Stair,YES,40.6613624,-73.9793129
B,15 St-Prospect Park,F G,Stair,YES,40.660763,-73.978992
B,Fort Hamilton Pkwy,F G,Stair,YES,40.6518513,-73.9760848
B,Fort Hamilton Pkwy,F G,Stair,YES,40.652665,-73.975901
B,Fort Hamilton Pkwy,F G,Station House,YES,40.6498642,-73.9758157
B,Fort Hamilton Pkwy,F G,Stair,YES,40.6516288,-73.9756084
B,Church Av,F G,Stair,YES,40.6449233,-73.9800183
B,Church Av,F G,Stair,YES,40.6430404,-73.9796519
B,Church Av,F G,Stair,YES,40.645042,-73.979573
B,Church Av,F G,Stair,YES,40.6425703,-73.9795636
B,Church Av,F G,Stair,YES,40.6431658,-73.9793426
B,Church Av,F G,Stair,YES,40.6427129,-73.9792618
B,Church Av,F G,Elevator,YES,40.6433778,-73.9796861
B,Ditmas Av,F,Stair,YES,40.6371339,-73.9784986
B,Ditmas Av,F,Stair,YES,40.63546,-73.9782992
B,Ditmas Av,F,Stair,YES,40.6371532,-73.9782413
B,Ditmas Av,F,Stair,YES,40.635389,-73.977914
B,18 Av,F,Stair,YES,40.630531,-73.977251
B,18 Av,F,Stair,YES,40.630562,-73.976995
B,18 Av,F,Stair,YES,40.628674,-73.976892
B,18 Av,F,Stair,YES,40.628708,-73.976646
B,Avenue I,F,Stair,YES,40.6261773,-73.9764106
B,Avenue I,F,Stair,YES,40.6261971,-73.9761687
B,Avenue I,F,Stair,YES,40.624263,-73.976049
B,Avenue I,F,Stair,YES,40.624301,-73.975817
B,Bay Pkwy,F,Stair,YES,40.620797,-73.975479
B,Bay Pkwy,F,Stair,YES,40.6211888,-73.9754707
B,Bay Pkwy,F,Stair,YES,40.6208412,-73.9751501
B,Avenue N,F,Stair,YES,40.6161563,-73.9745128
B,Avenue N,F,Stair,YES,40.6161843,-73.9742754
B,Avenue N,F,Stair,YES,40.6142815,-73.9741652
B,Avenue N,F,Stair,YES,40.614304,-73.97391
B,Avenue P,F,Stair,YES,40.608615,-73.973097
B,Avenue P,F,Stair,YES,40.609041,-73.972904
B,Kings Hwy,F,Stair,YES,40.602197,-73.97264
B,Kings Hwy,F,Stair,YES,40.602178,-73.972379
B,Kings Hwy,F,Stair,YES,40.6040675,-73.9723734
B,Kings Hwy,F,Stair,YES,40.6040527,-73.9721405
B,Avenue U,F,Stair,YES,40.5950561,-73.9736337
B,Avenue U,F,Stair,YES,40.596701,-73.973402
B,Avenue U,F,Stair,YES,40.595027,-73.973382
B,Avenue U,F,Stair,YES,40.596897,-73.973137
B,Avenue X,F,Stair,YES,40.5905319,-73.9742703
B,Avenue X,F,Stair,YES,40.590266,-73.974051
B,Neptune Av,F,Stair,YES,40.5809192,-73.9746771
B,Neptune Av,F,Stair,YES,40.5809125,-73.9745086
M,Inwood-207 St,A,Stair,YES,40.8678352,-73.9214448
M,Inwood-207 St,A,Stair,YES,40.8675148,-73.9213476
M,Inwood-207 St,A,Elevator,YES,40.867892,-73.921234
M,Inwood-207 St,A,Stair,YES,40.8676606,-73.9209393
M,Inwood-207 St,A,Stair,YES,40.8682937,-73.9196148
M,Inwood-207 St,A,Stair,YES,40.8680441,-73.9192915
M,Dyckman St,A,Stair,YES,40.865367,-73.9280766
M,Dyckman St,A,Easement - Street,YES,40.8658077,-73.9273508
M,Dyckman St,A,Easement - Street,YES,40.8657641,-73.9270702
M,190 St,A,Stair,YES,40.858902,-73.9342217
M,190 St,A,Station House,YES,40.858899,-73.932702
M,181 St,A,Stair,YES,40.8508848,-73.9385335
M,181 St,A,Stair,YES,40.8507955,-73.9384747
M,181 St,A,Stair,YES,40.8506956,-73.9382451
M,181 St,A,Stair,YES,40.8507602,-73.9380902
M,181 St,A,Station House,YES,40.852759,-73.936636
M,181 St,A,Station House,YES,40.8529297,-73.9374299
M,175 St,A,Stair,YES,40.8463795,-73.9402964
M,175 St,A,Stair,YES,40.8464212,-73.9398567
M,175 St,A,Stair,YES,40.8478249,-73.939798
M,175 St,A,Stair,YES,40.8479603,-73.9396895
M,175 St,A,Stair,YES,40.8480045,-73.939575
M,175 St,A,Elevator,YES,40.8479668,-73.9393756
M,175 St,A,Stair,YES,40.8478741,-73.9392845
M,175 St,A,Easement - Passage,YES,40.8481362,-73.9393681
M,168 St-Washington Hts,1 A C,Stair,YES,40.8418738,-73.939572
M,168 St-Washington Hts,1 A C,Stair,YES,40.8419367,-73.9394614
M,168 St-Washington Hts,1 A C,Stair,YES,40.8407547,-73.9392446
M,168 St-Washington Hts,1 A C,Stair,YES,40.8417771,-73.9390663
M,168 St-Washington Hts,1 A C,Elevator,YES,40.8407386,-73.9394342
M,163 St-Amsterdam Av,C,Stair,YES,40.835192,-73.940146
M,163 St-Amsterdam Av,C,Easement - Street,YES,40.8358559,-73.9400923
M,163 St-Amsterdam Av,C,Stair,YES,40.835291,-73.9396266
M,155 St,C,Stair,YES,40.830875,-73.9416528
M,155 St,C,Stair,YES,40.8307797,-73.9415935
M,155 St,C,Stair,YES,40.8311232,-73.9415596
M,155 St,C,Stair,YES,40.8311566,-73.9414537
M,155 St,C,Stair,YES,40.8310439,-73.9411527
M,155 St,C,Stair,YES,40.8309304,-73.9411061
M,135 St,C B,Stair,YES,40.8171366,-73.948229
M,135 St,C B,Stair,YES,40.8168892,-73.9479548
M,135 St,C B,Stair,YES,40.8169097,-73.9478184
M,135 St,C B,Stair,YES,40.8172018,-73.9476887
M,135 St,C B,Stair,YES,40.8185182,-73.9475789
M,135 St,C B,Stair,YES,40.8183718,-73.947201
M,125 St,A C B D,Stair,YES,40.8106533,-73.9528842
M,125 St,A C B D,Stair,YES,40.8110144,-73.952615
M,125 St,A C B D,Stair,YES,40.8105235,-73.9525916
M,125 St,A C B D,Stair,YES,40.8108896,-73.9523308
M,125 St,A C B D,Stair,YES,40.812002,-73.9517467
M,125 St,A C B D,Stair,YES,40.8118703,-73.9513473
M,125 St,A C B D,Elevator,YES,40.8107815,-73.9528525
M,116 St,C B,Stair,YES,40.80433,-73.9556383
M,116 St,C B,Stair,YES,40.8046561,-73.9555601
M,116 St,C B,Stair,YES,40.8041847,-73.9551335
M,116 St,C B,Stair,YES,40.8044406,-73.9550429
M,Cathedral Pkwy (110 St),C B,Stair,YES,40.8000144,-73.9588852
M,Cathedral Pkwy (110 St),C B,Stair,YES,40.8008738,-73.9584206
M,Cathedral Pkwy (110 St),C B,Stair,YES,40.8000042,-73.9584074
M,103 St,C B,Stair,YES,40.7962977,-73.9616715
M,96 St,C B,Stair,YES,40.7916384,-73.9649398
M,96 St,C B,Stair,YES,40.7922926,-73.9644275
M,96 St,C B,Stair,YES,40.7926081,-73.9643213
M,86 St,C B,Stair,YES,40.7852968,-73.969672
M,86 St,C B,Stair,YES,40.78521,-73.9695929
M,86 St,C B,Stair,YES,40.7855033,-73.9694622
M,86 St,C B,Stair,YES,40.7861364,-73.9690231
M,86 St,C B,Stair,YES,40.7867828,-73.9684492
M,81 St-Museum of Natural History,C B,Stair,YES,40.7803452,-73.9731888
M,81 St-Museum of Natural History,C B,Easement - Passage,YES,40.7808674,-73.9728943
M,81 St-Museum of Natural History,C B,Stair,YES,40.7819909,-73.972034
M,81 St-Museum of Natural History,C B,Stair,YES,40.782254,-73.971741
M,72 St,C B,Stair,YES,40.7749488,-73.9771817
M,72 St,C B,Stair,YES,40.7762139,-73.976297
M,72 St,C B,Stair,YES,40.7764555,-73.975976
M,59 St-Columbus Circle,1 A C B D,Easement - Street,YES,40.7667708,-73.9833664
M,59 St-Columbus Circle,1 A C B D,Easement - Street,YES,40.7664984,-73.9832643
M,59 St-Columbus Circle,1 A C B D,Easement - Street,YES,40.7669768,-73.9829544
M,59 St-Columbus Circle,1 A C B D,Easement - Street,YES,40.7664893,-73.9826848
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7667421,-73.9825714
M,59 St-Columbus Circle,1 A C B D,Easement - Street,YES,40.7677166,-73.9827407
M,59 St-Columbus Circle,1 A C B D,Easement - Street,YES,40.7677979,-73.9825917
M,59 St-Columbus Circle,1 A C B D,Elevator,YES,40.7676894,-73.982496
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7673965,-73.9821741
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7687301,-73.9817917
M,59 St-Columbus Circle,1 A C B D,Stair,YES,40.7686784,-73.9811728
M,59 St-Columbus Circle,1 A C B D,Elevator,YES,40.768695,-73.98159
M,50 St,C E,Stair,YES,40.7617615,-73.9869788
M,50 St,C E,Easement - Street,YES,40.7618796,-73.9868361
M,50 St,C E,Stair,YES,40.7616972,-73.986825
M,50 St,C E,Easement - Street,YES,40.762367,-73.9864705
M,50 St,C E,Easement - Street,YES,40.7624623,-73.9862793
M,50 St,C E,Stair,YES,40.7621301,-73.9859331
M,50 St,C E,Stair,YES,40.762258,-73.9858519
M,50 St,C E,Stair,YES,40.7629145,-73.9854329
M,50 St,C E,Easement - Street,YES,40.7616592,-73.9843289
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.7559971,-73.9910421
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.7561151,-73.9909193
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.7558064,-73.9905611
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.757474,-73.9900143
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.7579453,-73.9895696
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.7574339,-73.9894533
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Street,YES,40.7585808,-73.9891597
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.758386,-73.9886758
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Stair,YES,40.7586951,-73.9890158
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Passage,YES,40.7563491,-73.9906315
M,Times Sq-42 St/Port Authority Bus Terminal,1 2 3 7 A C E N Q R W S,Easement - Passage,YES,40.7569444,-73.9901997
M,34 St-Penn Station,A C E,Stair,YES,40.7517496,-73.9942753
M,34 St-Penn Station,A C E,Stair,YES,40.7515212,-73.9942373
M,34 St-Penn Station,A C E,Stair,YES,40.751281,-73.9939183
M,34 St-Penn Station,A C E,Stair,YES,40.7522195,-73.9938635
M,34 St-Penn Station,A C E,Stair,YES,40.7524423,-73.9936995
M,34 St-Penn Station,A C E,Stair,YES,40.7514264,-73.9935073
M,34 St-Penn Station,A C E,Stair,YES,40.7529333,-73.9933463
M,34 St-Penn Station,A C E,Elevator,YES,40.7520165,-73.9933356
M,34 St-Penn Station,A C E,Stair,YES,40.7530677,-73.9932666
M,34 St-Penn Station,A C E,Stair,YES,40.7519575,-73.9932163
M,34 St-Penn Station,A C E,Stair,YES,40.7530103,-73.9931291
M,34 St-Penn Station,A C E,Stair,YES,40.7521806,-73.9930803
M,34 St-Penn Station,A C E,Stair,YES,40.7527203,-73.992839
M,34 St-Penn Station,A C E,Stair,YES,40.7528575,-73.9927606
M,34 St-Penn Station,A C E,Stair,YES,40.7528022,-73.9926229
M,34 St-Penn Station,A C E,Easement - Passage,YES,40.7515869,-73.9938673
M,34 St-Penn Station,A C E,Easement - Passage,YES,40.7513819,-73.993664
M,23 St,C E,Stair,YES,40.7452647,-73.9987538
M,23 St,C E,Stair,YES,40.7455254,-73.9986724
M,23 St,C E,Stair,YES,40.7451194,-73.9984005
M,23 St,C E,Stair,YES,40.7452896,-73.9981389
M,23 St,C E,Stair,YES,40.7465992,-73.9977858
M,23 St,C E,Stair,YES,40.7467263,-73.9976859
M,23 St,C E,Stair,YES,40.7464485,-73.997426
M,23 St,C E,Stair,YES,40.7465766,-73.9973307
M,23 St,C E,Stair,YES,40.7465177,-73.9971926
M,14 St/8 Av,A C E L,Stair,YES,40.7399648,-74.0026775
M,14 St/8 Av,A C E L,Stair,YES,40.7397744,-74.0022228
M,14 St/8 Av,A C E L,Stair,YES,40.740613,-74.0022132
M,14 St/8 Av,A C E L,Easement - Passage,YES,40.7409998,-74.0018465
M,14 St/8 Av,A C E L,Stair,YES,40.740423,-74.0017648
M,14 St/8 Av,A C E L,Stair,YES,40.7412488,-74.001743
M,14 St/8 Av,A C E L,Stair,YES,40.7409261,-74.0013738
M,14 St/8 Av,A C E L,Stair,YES,40.7410587,-74.0012814
M,14 St/8 Av,A C E L,Elevator,YES,40.7399468,-74.0027236
M,Spring St,C E,Stair,YES,40.7256308,-74.0043768
M,Spring St,C E,Stair,YES,40.726208,-74.004033
M,Spring St,C E,Easement - Street,YES,40.7255428,-74.0037502
M,Canal St,A C E,Stair,YES,40.7216563,-74.0056651
M,Canal St,A C E,Stair,YES,40.720758,-74.005399
M,Canal St,A C E,Stair,YES,40.7219301,-74.0050459
M,Canal St,A C E,Stair,YES,40.7198613,-74.0050282
M,Canal St,A C E,Stair,YES,40.7206887,-74.0050041
M,Canal St,A C E,Easement - Passage,YES,40.7200419,-74.0049774
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7137352,-74.0090664
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7139627,-74.0089871
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7143032,-74.0086227
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7145589,-74.0084198
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7148711,-74.0081736
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7151176,-74.0079793
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.714777,-74.0078979
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7150278,-74.0077012
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.712274,-74.0103503
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7116944,-74.01022
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7118238,-74.0101552
M,Chambers St/WTC/Park Place/Cortlandt St,2 3 A C E R W,Stair,YES,40.7126643,-74.0099108
